transaction_id,transaction_date,vendor_name,category,amount,amount_clean,transaction_status
2646,2021-04-27,Mailchimp,Marketing,299.0,299.00,Completed
2647,2021-04-27,Staples,"Office Supplies",69.5,69.50,Completed
2648,2021-04-28,"Google Ads",Marketing,3014,3014.00,Completed
2649,2021-04-28,Asana,Software,77.69,77.69,Completed
2650,2021-04-28,"LinkedIn Ads",Marketing,Declined,NULL,Declined
2651,2021-04-28,Marriott,Travel,445.86,445.86,Completed
2652,2021-04-28,AWS,Software,2506.24,2506.24,Completed
2653,2021-04-28,Notion,Software,16.0,16.00,Completed
2654,2021-04-29,"American Airlines",Travel,2439.6,2439.60,Completed
2655,2021-04-29,Zoom,Software,149.0,149.00,Completed
2656,2021-04-29,Amazon,"Office Supplies",Waived,NULL,Waived
2657,2021-04-29,DHL,Shipping,Pending,NULL,Pending
2658,2021-04-29,Zoom,Software,149,149.00,Completed
2659,2021-04-29,Amazon,"Office Supplies",1965.33,1965.33,Completed
2660,2021-04-30,"American Airlines",Travel,1670.16,1670.16,Completed
2661,2021-04-30,QuickBooks,Software,69,69.00,Completed
2662,2021-04-30,Expensify,Software,50,50.00,Completed
2663,2021-04-30,"Office Depot","Office Supplies",339.47,339.47,Completed
2664,2021-04-30,QuickBooks,Software,112.89,112.89,Completed
2665,2021-05-01,"American Airlines",Travel,2796,2796.00,Completed
2666,2021-05-01,Zoom,Software,149,149.00,Completed
2667,2021-05-01,Notion,Software,16.00,16.00,Completed
2668,2021-05-01,Amazon,"Office Supplies",1718.86,1718.86,Completed
2669,2021-05-01,DHL,Shipping,48.9,48.90,Completed
2670,2021-05-01,Salesforce,Software,800.00,800.00,Completed
2671,2021-05-01,Slack,Software,87.0,87.00,Completed
2672,2021-05-02,WeWork,Rent,3200.00,3200.00,Completed
2673,2021-05-02,Marriott,Travel,182.80,182.80,Completed
2674,2021-05-02,"Google Ads",Marketing,1667.1,1667.10,Completed
2675,2021-05-02,Zoom,Software,149.00,149.00,Completed
2676,2021-05-02,"Delta Airlines",Travel,855,855.00,Completed
2677,2021-05-02,Mailchimp,Marketing,299.00,299.00,Completed
2678,2021-05-03,Notion,Software,16.00,16.00,Completed
2679,2021-05-03,"Delta Airlines",Travel,373.13,373.13,Completed
2680,2021-05-03,FedEx,Shipping,241.34,241.34,Completed
2681,2021-05-04,"Google Ads",Marketing,2642.4,2642.40,Completed
2682,2021-05-04,"Delta Airlines",Travel,2131.3,2131.30,Completed
2683,2021-05-04,Dropbox,Software,18.52,18.52,Completed
2684,2021-05-04,WeWork,Rent,3200.00,3200.00,Completed
2685,2021-05-04,Notion,Software,16,16.00,Completed
2686,2021-05-05,Slack,Software,N/A,NULL,N/A
2687,2021-05-05,Salesforce,Software,800,800.00,Completed
2688,2021-05-05,Stripe,Software,59.00,59.00,Completed
2689,2021-05-06,WeWork,Rent,3200,3200.00,Completed
2690,2021-05-06,Staples,"Office Supplies",266.53,266.53,Completed
2691,2021-05-06,Notion,Software,16,16.00,Completed
2692,2021-05-06,QuickBooks,Software,53,53.00,Completed
2693,2021-05-06,"Delta Airlines",Travel,1035.99,1035.99,Completed
2694,2021-05-07,HubSpot,Marketing,1053.41,1053.41,Completed
2695,2021-05-07,Mailchimp,Marketing,299.00,299.00,Completed
2696,2021-05-07,FedEx,Shipping,295.07,295.07,Completed
2697,2021-05-07,HubSpot,Marketing,783.02,783.02,Completed
2698,2021-05-08,Uber,Travel,164,164.00,Completed
2699,2021-05-08,"LinkedIn Ads",Marketing,1216.39,1216.39,Completed
2700,2021-05-08,Amazon,"Office Supplies",TBD,NULL,TBD
2701,2021-05-09,HubSpot,Marketing,886.51,886.51,Completed
2702,2021-05-09,HubSpot,Marketing,785.7,785.70,Completed
2703,2021-05-09,"American Airlines",Travel,550.66,550.66,Completed
2704,2021-05-09,Slack,Software,87,87.00,Completed
2705,2021-05-10,"Delta Airlines",Travel,1054.88,1054.88,Completed
2706,2021-05-10,Mailchimp,Marketing,Refunded,NULL,Refunded
2707,2021-05-10,Marriott,Travel,488.66,488.66,Completed
2708,2021-05-10,Amazon,"Office Supplies",1759.19,1759.19,Completed
2709,2021-05-10,WeWork,Rent,3200,3200.00,Completed
2710,2021-05-11,Salesforce,Software,800.00,800.00,Completed
2711,2021-05-11,Microsoft,Software,195.40,195.40,Completed
2712,2021-05-11,DHL,Shipping,42.28,42.28,Completed
2713,2021-05-12,"American Airlines",Travel,2258.61,2258.61,Completed
2714,2021-05-12,Expensify,Software,50,50.00,Completed
2715,2021-05-12,QuickBooks,Software,81,81.00,Completed
2716,2021-05-12,"American Airlines",Travel,Pending,NULL,Pending
2717,2021-05-12,"LinkedIn Ads",Marketing,1558,1558.00,Completed
2718,2021-05-12,WeWork,Rent,3200.00,3200.00,Completed
2719,2021-05-13,Marriott,Travel,398.83,398.83,Completed
2720,2021-05-13,Uber,Travel,294.0,294.00,Completed
2721,2021-05-13,Slack,Software,87,87.00,Completed
2722,2021-05-13,Stripe,Software,59.00,59.00,Completed
2723,2021-05-13,Uber,Travel,105.3,105.30,Completed
2724,2021-05-14,Staples,"Office Supplies",Declined,NULL,Declined
2725,2021-05-14,Staples,"Office Supplies",114.55,114.55,Completed
2726,2021-05-14,DHL,Shipping,93,93.00,Completed
2727,2021-05-15,Asana,Software,82,82.00,Completed
2728,2021-05-15,"Office Depot","Office Supplies",307,307.00,Completed
2729,2021-05-15,Marriott,Travel,523.2,523.20,Completed
2730,2021-05-16,Marriott,Travel,488.6,488.60,Completed
2731,2021-05-16,Marriott,Travel,569.6,569.60,Completed
2732,2021-05-16,"LinkedIn Ads",Marketing,1358,1358.00,Completed
2733,2021-05-16,"Google Ads",Marketing,3392.82,3392.82,Completed
2734,2021-05-16,Zoom,Software,149,149.00,Completed
2735,2021-05-16,WeWork,Rent,3200,3200.00,Completed
2736,2021-05-16,Salesforce,Software,Pending,NULL,Pending
2737,2021-05-16,FedEx,Shipping,109.87,109.87,Completed
2738,2021-05-17,Microsoft,Software,348,348.00,Completed
2739,2021-05-17,"Google Ads",Marketing,"No Charge",NULL,"No Charge"
2740,2021-05-17,Expensify,Software,50.00,50.00,Completed
2741,2021-05-18,Uber,Travel,N/A,NULL,N/A
2742,2021-05-18,HubSpot,Marketing,Declined,NULL,Declined
2743,2021-05-18,Stripe,Software,59.0,59.00,Completed
2744,2021-05-18,Zoom,Software,149.00,149.00,Completed
2745,2021-05-18,Mailchimp,Marketing,Waived,NULL,Waived
2746,2021-05-18,Dropbox,Software,23.61,23.61,Completed
2747,2021-05-19,"American Airlines",Travel,838,838.00,Completed
2748,2021-05-19,Stripe,Software,59,59.00,Completed
2749,2021-05-19,HubSpot,Marketing,974,974.00,Completed
2750,2021-05-19,Slack,Software,87.00,87.00,Completed
2751,2021-05-19,Mailchimp,Marketing,299.0,299.00,Completed
2752,2021-05-19,WeWork,Rent,3200.00,3200.00,Completed
2753,2021-05-19,Amazon,"Office Supplies",720,720.00,Completed
2754,2021-05-20,QuickBooks,Software,98,98.00,Completed
2755,2021-05-20,Asana,Software,32,32.00,Completed
2756,2021-05-20,Zoom,Software,N/A,NULL,N/A
2757,2021-05-20,"Delta Airlines",Travel,2077,2077.00,Completed
2758,2021-05-20,"Delta Airlines",Travel,1133.45,1133.45,Completed
2759,2021-05-20,Staples,"Office Supplies",316.91,316.91,Completed
2760,2021-05-21,Notion,Software,16.0,16.00,Completed
2761,2021-05-21,HubSpot,Marketing,986.44,986.44,Completed
2762,2021-05-21,Asana,Software,63.1,63.10,Completed
2763,2021-05-21,Salesforce,Software,800,800.00,Completed
2764,2021-05-22,Salesforce,Software,800,800.00,Completed
2765,2021-05-22,Mailchimp,Marketing,299.00,299.00,Completed
2766,2021-05-22,"American Airlines",Travel,874.9,874.90,Completed
2767,2021-05-22,FedEx,Shipping,60.72,60.72,Completed
2768,2021-05-23,QuickBooks,Software,112.9,112.90,Completed
2769,2021-05-23,Mailchimp,Marketing,299.00,299.00,Completed
2770,2021-05-23,HubSpot,Marketing,595.96,595.96,Completed
2771,2021-05-23,Asana,Software,48,48.00,Completed
2772,2021-05-23,Slack,Software,87.00,87.00,Completed
2773,2021-05-24,AWS,Software,3236.62,3236.62,Completed
2774,2021-05-24,Expensify,Software,50,50.00,Completed
2775,2021-05-24,"Office Depot","Office Supplies",290.65,290.65,Completed
2776,2021-05-24,Zoom,Software,149.00,149.00,Completed
2777,2021-05-24,"American Airlines",Travel,N/A,NULL,N/A
2778,2021-05-24,Dropbox,Software,24,24.00,Completed
2779,2021-05-24,Zoom,Software,149,149.00,Completed
2780,2021-05-25,Salesforce,Software,800.00,800.00,Completed
2781,2021-05-25,Marriott,Travel,170,170.00,Completed
2782,2021-05-25,Expensify,Software,50.0,50.00,Completed
2783,2021-05-26,"Office Depot","Office Supplies",254.24,254.24,Completed
2784,2021-05-26,Marriott,Travel,494.68,494.68,Completed
2785,2021-05-26,Zoom,Software,149,149.00,Completed
2786,2021-05-26,DHL,Shipping,171.1,171.10,Completed
2787,2021-05-26,"Google Ads",Marketing,2173.40,2173.40,Completed
2788,2021-05-27,Microsoft,Software,N/A,NULL,N/A
2789,2021-05-27,Dropbox,Software,20.8,20.80,Completed
2790,2021-05-27,Microsoft,Software,262.98,262.98,Completed
2791,2021-05-27,Zoom,Software,149.00,149.00,Completed
2792,2021-05-28,Dropbox,Software,17,17.00,Completed
2793,2021-05-28,Slack,Software,87,87.00,Completed
2794,2021-05-28,Stripe,Software,59.00,59.00,Completed
2795,2021-05-28,Microsoft,Software,478.72,478.72,Completed
2796,2021-05-28,Mailchimp,Marketing,299.00,299.00,Completed
2797,2021-05-28,HubSpot,Marketing,1071.03,1071.03,Completed
2798,2021-05-29,Uber,Travel,289.16,289.16,Completed
2799,2021-05-29,Amazon,"Office Supplies",1027,1027.00,Completed
2800,2021-05-29,"Delta Airlines",Travel,920.0,920.00,Completed
2801,2021-05-29,Marriott,Travel,350.2,350.20,Completed
2802,2021-05-29,Microsoft,Software,471.30,471.30,Completed
2803,2021-05-29,Expensify,Software,50.00,50.00,Completed
2804,2021-05-29,Zoom,Software,149.00,149.00,Completed
2805,2021-05-30,WeWork,Rent,3200.00,3200.00,Completed
2806,2021-05-30,Salesforce,Software,800.0,800.00,Completed
2807,2021-05-30,QuickBooks,Software,145.62,145.62,Completed
2808,2021-05-30,"American Airlines",Travel,2126.23,2126.23,Completed
2809,2021-05-30,"LinkedIn Ads",Marketing,650,650.00,Completed
2810,2021-05-31,HubSpot,Marketing,928.90,928.90,Completed
2811,2021-05-31,QuickBooks,Software,131.6,131.60,Completed
2812,2021-05-31,Mailchimp,Marketing,299.00,299.00,Completed
2813,2021-05-31,AWS,Software,4106,4106.00,Completed
2814,2021-06-01,"Delta Airlines",Travel,N/A,NULL,N/A
2815,2021-06-01,Marriott,Travel,"No Charge",NULL,"No Charge"
2816,2021-06-01,AWS,Software,2877.14,2877.14,Completed
2817,2021-06-01,Uber,Travel,142.9,142.90,Completed
2818,2021-06-02,Notion,Software,16.00,16.00,Completed
2819,2021-06-02,Microsoft,Software,444.2,444.20,Completed
2820,2021-06-02,AWS,Software,4024,4024.00,Completed
2821,2021-06-02,HubSpot,Marketing,"No Charge",NULL,"No Charge"
2822,2021-06-02,"Office Depot","Office Supplies",389.1,389.10,Completed
2823,2021-06-02,Salesforce,Software,800.00,800.00,Completed
2824,2021-06-02,Expensify,Software,50,50.00,Completed
2825,2021-06-02,"American Airlines",Travel,1314.7,1314.70,Completed
2826,2021-06-03,Asana,Software,58,58.00,Completed
2827,2021-06-03,Stripe,Software,59.0,59.00,Completed
2828,2021-06-03,Uber,Travel,181,181.00,Completed
2829,2021-06-03,"LinkedIn Ads",Marketing,1087.1,1087.10,Completed
2830,2021-06-03,Stripe,Software,59.00,59.00,Completed
2831,2021-06-03,Salesforce,Software,Refunded,NULL,Refunded
2832,2021-06-04,Mailchimp,Marketing,299.00,299.00,Completed
2833,2021-06-04,"Office Depot","Office Supplies",323,323.00,Completed
2834,2021-06-04,Zoom,Software,Waived,NULL,Waived
2835,2021-06-04,Amazon,"Office Supplies",Waived,NULL,Waived
2836,2021-06-04,Salesforce,Software,800.00,800.00,Completed
2837,2021-06-04,QuickBooks,Software,56.40,56.40,Completed
2838,2021-06-05,HubSpot,Marketing,716,716.00,Completed
2839,2021-06-05,"Google Ads",Marketing,3258.77,3258.77,Completed
2840,2021-06-05,HubSpot,Marketing,986.67,986.67,Completed
2841,2021-06-05,Amazon,"Office Supplies",1534.7,1534.70,Completed
2842,2021-06-06,Uber,Travel,72.38,72.38,Completed
2843,2021-06-06,QuickBooks,Software,150,150.00,Completed
2844,2021-06-06,Marriott,Travel,205.6,205.60,Completed
2845,2021-06-06,Zoom,Software,149.00,149.00,Completed
2846,2021-06-06,WeWork,Rent,3200.0,3200.00,Completed
2847,2021-06-06,Amazon,"Office Supplies",128.01,128.01,Completed
2848,2021-06-07,Marriott,Travel,414,414.00,Completed
2849,2021-06-07,Salesforce,Software,800,800.00,Completed
2850,2021-06-07,Stripe,Software,Waived,NULL,Waived
2851,2021-06-08,AWS,Software,2007.59,2007.59,Completed
2852,2021-06-08,"LinkedIn Ads",Marketing,1341.49,1341.49,Completed
2853,2021-06-08,Staples,"Office Supplies",56.0,56.00,Completed
2854,2021-06-08,FedEx,Shipping,238.3,238.30,Completed
2855,2021-06-08,Mailchimp,Marketing,TBD,NULL,TBD
2856,2021-06-08,Mailchimp,Marketing,299.00,299.00,Completed
2857,2021-06-08,QuickBooks,Software,90.38,90.38,Completed
2858,2021-06-09,HubSpot,Marketing,535.4,535.40,Completed
2859,2021-06-09,Notion,Software,16.0,16.00,Completed
2860,2021-06-09,Dropbox,Software,22.23,22.23,Completed
2861,2021-06-10,"Office Depot","Office Supplies",261,261.00,Completed
2862,2021-06-10,Zoom,Software,149.0,149.00,Completed
2863,2021-06-10,Amazon,"Office Supplies",609.5,609.50,Completed
2864,2021-06-11,AWS,Software,1702,1702.00,Completed
2865,2021-06-11,Expensify,Software,50.00,50.00,Completed
2866,2021-06-11,Slack,Software,Declined,NULL,Declined
2867,2021-06-11,"Office Depot","Office Supplies",36.40,36.40,Completed
2868,2021-06-11,"Google Ads",Marketing,1332.89,1332.89,Completed
2869,2021-06-11,Uber,Travel,269.1,269.10,Completed
2870,2021-06-11,Zoom,Software,149.0,149.00,Completed
2871,2021-06-12,Microsoft,Software,191,191.00,Completed
2872,2021-06-12,Dropbox,Software,18.22,18.22,Completed
2873,2021-06-12,Zoom,Software,149,149.00,Completed
2874,2021-06-13,Asana,Software,47,47.00,Completed
2875,2021-06-13,Marriott,Travel,474.06,474.06,Completed
2876,2021-06-13,"Google Ads",Marketing,2215.82,2215.82,Completed
2877,2021-06-13,Salesforce,Software,800.00,800.00,Completed
2878,2021-06-13,Amazon,"Office Supplies",692.50,692.50,Completed
2879,2021-06-13,HubSpot,Marketing,N/A,NULL,N/A
2880,2021-06-13,Expensify,Software,Waived,NULL,Waived
2881,2021-06-14,Mailchimp,Marketing,Declined,NULL,Declined
2882,2021-06-14,Stripe,Software,59.0,59.00,Completed
2883,2021-06-14,Notion,Software,16.0,16.00,Completed
2884,2021-06-14,Stripe,Software,59.00,59.00,Completed
2885,2021-06-14,WeWork,Rent,Declined,NULL,Declined
2886,2021-06-14,Stripe,Software,59.00,59.00,Completed
2887,2021-06-14,Dropbox,Software,20,20.00,Completed
2888,2021-06-15,"Office Depot","Office Supplies",431.1,431.10,Completed
2889,2021-06-15,"Delta Airlines",Travel,669.82,669.82,Completed
2890,2021-06-15,WeWork,Rent,3200.00,3200.00,Completed
2891,2021-06-15,"Google Ads",Marketing,"No Charge",NULL,"No Charge"
2892,2021-06-15,Uber,Travel,67.0,67.00,Completed
2893,2021-06-15,DHL,Shipping,131.13,131.13,Completed
2894,2021-06-15,Mailchimp,Marketing,299.0,299.00,Completed
2895,2021-06-16,AWS,Software,1903,1903.00,Completed
2896,2021-06-16,Dropbox,Software,15.78,15.78,Completed
2897,2021-06-16,"Google Ads",Marketing,3352.82,3352.82,Completed
2898,2021-06-16,"LinkedIn Ads",Marketing,1340,1340.00,Completed
2899,2021-06-16,DHL,Shipping,52,52.00,Completed
2900,2021-06-16,"Google Ads",Marketing,868.3,868.30,Completed
2901,2021-06-16,"Office Depot","Office Supplies",344.92,344.92,Completed
2902,2021-06-16,Asana,Software,69.19,69.19,Completed
2903,2021-06-17,FedEx,Shipping,86.54,86.54,Completed
2904,2021-06-17,"Delta Airlines",Travel,1272.58,1272.58,Completed
2905,2021-06-17,Notion,Software,Pending,NULL,Pending
2906,2021-06-17,Stripe,Software,Pending,NULL,Pending
2907,2021-06-17,Uber,Travel,204.8,204.80,Completed
2908,2021-06-17,Uber,Travel,298,298.00,Completed
2909,2021-06-18,Uber,Travel,292.2,292.20,Completed
2910,2021-06-18,Asana,Software,74.3,74.30,Completed
2911,2021-06-18,Marriott,Travel,543.72,543.72,Completed
2912,2021-06-18,Uber,Travel,129.77,129.77,Completed
2913,2021-06-18,"American Airlines",Travel,2261.35,2261.35,Completed
2914,2021-06-18,WeWork,Rent,3200.00,3200.00,Completed
2915,2021-06-18,Expensify,Software,"No Charge",NULL,"No Charge"
2916,2021-06-18,HubSpot,Marketing,621.98,621.98,Completed
2917,2021-06-19,DHL,Shipping,215.85,215.85,Completed
2918,2021-06-19,Notion,Software,16.00,16.00,Completed
2919,2021-06-19,DHL,Shipping,115.71,115.71,Completed
2920,2021-06-19,WeWork,Rent,3200.00,3200.00,Completed
2921,2021-06-19,Marriott,Travel,269.99,269.99,Completed
2922,2021-06-20,Asana,Software,43.91,43.91,Completed
2923,2021-06-20,QuickBooks,Software,147.09,147.09,Completed
2924,2021-06-20,Microsoft,Software,245,245.00,Completed
2925,2021-06-20,Expensify,Software,50.0,50.00,Completed
2926,2021-06-20,WeWork,Rent,Waived,NULL,Waived
2927,2021-06-21,"Google Ads",Marketing,1657.25,1657.25,Completed
2928,2021-06-21,"Office Depot","Office Supplies",Waived,NULL,Waived
2929,2021-06-21,FedEx,Shipping,159.69,159.69,Completed
2930,2021-06-22,DHL,Shipping,169.52,169.52,Completed
2931,2021-06-22,Marriott,Travel,490.12,490.12,Completed
2932,2021-06-22,Staples,"Office Supplies",297.07,297.07,Completed
2933,2021-06-22,Notion,Software,16.00,16.00,Completed
2934,2021-06-22,Stripe,Software,59,59.00,Completed
2935,2021-06-23,"American Airlines",Travel,Pending,NULL,Pending
2936,2021-06-23,Notion,Software,16.0,16.00,Completed
2937,2021-06-23,QuickBooks,Software,139.3,139.30,Completed
2938,2021-06-23,Zoom,Software,149.0,149.00,Completed
2939,2021-06-23,FedEx,Shipping,207,207.00,Completed
2940,2021-06-24,Salesforce,Software,800,800.00,Completed
2941,2021-06-24,WeWork,Rent,3200.00,3200.00,Completed
2942,2021-06-24,Expensify,Software,50.00,50.00,Completed
2943,2021-06-24,AWS,Software,871,871.00,Completed
2944,2021-06-25,Staples,"Office Supplies",280,280.00,Completed
2945,2021-06-25,"American Airlines",Travel,492.92,492.92,Completed
2946,2021-06-25,"Google Ads",Marketing,1937.80,1937.80,Completed
2947,2021-06-25,"Google Ads",Marketing,3265.5,3265.50,Completed
2948,2021-06-25,HubSpot,Marketing,TBD,NULL,TBD
2949,2021-06-25,Asana,Software,62.0,62.00,Completed
2950,2021-06-25,Marriott,Travel,329,329.00,Completed
2951,2021-06-26,FedEx,Shipping,196.2,196.20,Completed
2952,2021-06-26,Microsoft,Software,164.05,164.05,Completed
2953,2021-06-26,"Office Depot","Office Supplies",469.33,469.33,Completed
2954,2021-06-26,"LinkedIn Ads",Marketing,1138.8,1138.80,Completed
2955,2021-06-26,Notion,Software,16,16.00,Completed
2956,2021-06-26,Asana,Software,97.57,97.57,Completed
2957,2021-06-26,Notion,Software,16,16.00,Completed
2958,2021-06-26,Uber,Travel,291.99,291.99,Completed
2959,2021-06-27,Expensify,Software,50.00,50.00,Completed
2960,2021-06-27,"Delta Airlines",Travel,2242.50,2242.50,Completed
2961,2021-06-27,"Google Ads",Marketing,1437.70,1437.70,Completed
2962,2021-06-27,Marriott,Travel,260,260.00,Completed
2963,2021-06-27,Amazon,"Office Supplies",1007.0,1007.00,Completed
2964,2021-06-28,DHL,Shipping,113.7,113.70,Completed
2965,2021-06-28,DHL,Shipping,109.67,109.67,Completed
2966,2021-06-28,"Office Depot","Office Supplies",460,460.00,Completed
2967,2021-06-28,"Office Depot","Office Supplies",469,469.00,Completed
2968,2021-06-28,Microsoft,Software,436.9,436.90,Completed
2969,2021-06-28,Asana,Software,Refunded,NULL,Refunded
2970,2021-06-28,DHL,Shipping,191.60,191.60,Completed
2971,2021-06-29,"Google Ads",Marketing,2873,2873.00,Completed
2972,2021-06-29,Dropbox,Software,23.2,23.20,Completed
2973,2021-06-29,WeWork,Rent,3200.00,3200.00,Completed
2974,2021-06-29,Uber,Travel,87,87.00,Completed
2975,2021-06-29,Staples,"Office Supplies",278,278.00,Completed
2976,2021-06-29,Microsoft,Software,285.39,285.39,Completed
2977,2021-06-29,Stripe,Software,59.00,59.00,Completed
2978,2021-06-30,DHL,Shipping,TBD,NULL,TBD
2979,2021-06-30,WeWork,Rent,3200.0,3200.00,Completed
2980,2021-06-30,Amazon,"Office Supplies",405.7,405.70,Completed
2981,2021-06-30,DHL,Shipping,127.3,127.30,Completed
2982,2021-06-30,"LinkedIn Ads",Marketing,1657,1657.00,Completed
2983,2021-06-30,Marriott,Travel,435.4,435.40,Completed
2984,2021-07-01,FedEx,Shipping,243,243.00,Completed
2985,2021-07-01,Slack,Software,87.0,87.00,Completed
2986,2021-07-01,DHL,Shipping,Waived,NULL,Waived
2987,2021-07-01,Notion,Software,16.0,16.00,Completed
2988,2021-07-01,"LinkedIn Ads",Marketing,572.82,572.82,Completed
2989,2021-07-01,AWS,Software,N/A,NULL,N/A
2990,2021-07-01,DHL,Shipping,108,108.00,Completed
2991,2021-07-02,HubSpot,Marketing,613.8,613.80,Completed
2992,2021-07-02,Amazon,"Office Supplies",948.86,948.86,Completed
2993,2021-07-02,Asana,Software,37.8,37.80,Completed
2994,2021-07-03,"Google Ads",Marketing,Waived,NULL,Waived
